"","player","team_name","game_date","season","period","minutes_remaining","seconds_remaining","shot_made_flag","action_type","shot_type","shot_distance","opponent","x","y","minute"
"1018","Klay Thompson","Golden State Warriors","2/28/17",2016,2,4,41,"missed shot","Jump Shot","3PT Field Goal",27,"Washington Wizards",202,183,20
"1019","Klay Thompson","Golden State Warriors","1/29/17",2016,4,10,41,"missed shot","Jump Shot","2PT Field Goal",21,"Portland Trail Blazers",105,185,38
"1020","Klay Thompson","Golden State Warriors","1/29/17",2016,3,7,8,"missed shot","Jump Shot","2PT Field Goal",19,"Portland Trail Blazers",107,164,29
"1021","Klay Thompson","Golden State Warriors","1/29/17",2016,1,7,16,"made shot","Jump Shot","2PT Field Goal",14,"Portland Trail Blazers",0,141,5
"1022","Klay Thompson","Golden State Warriors","1/29/17",2016,1,7,45,"made shot","Jump Shot","3PT Field Goal",25,"Portland Trail Blazers",-97,232,5
"1023","Klay Thompson","Golden State Warriors","1/29/17",2016,4,0,37,"made shot","Jump Shot","3PT Field Goal",24,"Portland Trail Blazers",213,120,48
"1024","Klay Thompson","Golden State Warriors","1/29/17",2016,2,7,46,"made shot","Jump Shot","2PT Field Goal",19,"Portland Trail Blazers",50,188,17
"1025","Klay Thompson","Golden State Warriors","1/29/17",2016,2,8,41,"missed shot","Jump Shot","3PT Field Goal",25,"Portland Trail Blazers",4,252,16
"1026","Klay Thompson","Golden State Warriors","1/29/17",2016,3,11,44,"made shot","Jump Shot","2PT Field Goal",15,"Portland Trail Blazers",115,101,25
"1027","Klay Thompson","Golden State Warriors","1/29/17",2016,2,11,39,"missed shot","Jump Shot","3PT Field Goal",23,"Portland Trail Blazers",233,11,13
"1028","Klay Thompson","Golden State Warriors","1/29/17",2016,2,10,26,"missed shot","Jump Shot","2PT Field Goal",21,"Portland Trail Blazers",213,51,14
"1029","Klay Thompson","Golden State Warriors","1/29/17",2016,1,4,36,"missed shot","Jump Shot","3PT Field Goal",25,"Portland Trail Blazers",222,131,8
"1030","Klay Thompson","Golden State Warriors","3/6/17",2016,3,3,22,"missed shot","Jump Shot","3PT Field Goal",25,"Atlanta Hawks",218,139,33
"1031","Klay Thompson","Golden State Warriors","3/6/17",2016,4,1,30,"missed shot","Jump Shot","3PT Field Goal",25,"Atlanta Hawks",228,115,47
"1032","Klay Thompson","Golden State Warriors","3/6/17",2016,3,3,55,"missed shot","Jump Shot","3PT Field Goal",26,"Atlanta Hawks",46,257,33
"1033","Klay Thompson","Golden State Warriors","3/6/17",2016,3,4,28,"made shot","Jump Shot","2PT Field Goal",19,"Atlanta Hawks",179,80,32
"1034","Klay Thompson","Golden State Warriors","3/6/17",2016,1,8,17,"missed shot","Jump Shot","3PT Field Goal",25,"Atlanta Hawks",-232,115,4
"1035","Klay Thompson","Golden State Warriors","3/29/17",2016,2,0,3,"missed shot","Jump Shot","3PT Field Goal",23,"San Antonio Spurs",235,8,24
"1036","Klay Thompson","Golden State Warriors","3/29/17",2016,3,9,25,"missed shot","Jump Shot","3PT Field Goal",23,"San Antonio Spurs",-233,41,27
"1037","Klay Thompson","Golden State Warriors","3/29/17",2016,2,5,13,"made shot","Jump Shot","2PT Field Goal",17,"San Antonio Spurs",87,154,19
"1038","Klay Thompson","Golden State Warriors","3/29/17",2016,4,1,30,"missed shot","Jump Shot","3PT Field Goal",23,"San Antonio Spurs",-235,-11,47
"1039","Klay Thompson","Golden State Warriors","3/29/17",2016,3,10,40,"made shot","Jump Shot","3PT Field Goal",24,"San Antonio Spurs",200,149,26
"1040","Klay Thompson","Golden State Warriors","3/29/17",2016,2,10,37,"made shot","Jump Shot","2PT Field Goal",19,"San Antonio Spurs",179,85,14
"1041","Klay Thompson","Golden State Warriors","3/29/17",2016,2,6,20,"made shot","Jump Shot","3PT Field Goal",24,"San Antonio Spurs",238,31,18
"1042","Klay Thompson","Golden State Warriors","3/29/17",2016,1,6,50,"missed shot","Jump Shot","3PT Field Goal",24,"San Antonio Spurs",-209,129,6
"1043","Klay Thompson","Golden State Warriors","3/29/17",2016,4,7,53,"made shot","Jump Shot","3PT Field Goal",24,"San Antonio Spurs",166,183,41
"1044","Klay Thompson","Golden State Warriors","3/29/17",2016,1,10,46,"missed shot","Jump Shot","3PT Field Goal",26,"San Antonio Spurs",-2,264,2
"1045","Klay Thompson","Golden State Warriors","3/29/17",2016,2,1,10,"made shot","Jump Shot","3PT Field Goal",29,"San Antonio Spurs",212,200,23
"1046","Klay Thompson","Golden State Warriors","2/4/17",2016,3,9,57,"missed shot","Jump Shot","3PT Field Goal",25,"Sacramento Kings",227,106,27
"1047","Klay Thompson","Golden State Warriors","2/4/17",2016,1,3,5,"missed shot","Jump Shot","2PT Field Goal",15,"Sacramento Kings",-34,156,9
"1048","Klay Thompson","Golden State Warriors","2/4/17",2016,4,11,46,"missed shot","Jump Shot","2PT Field Goal",22,"Sacramento Kings",-137,178,37
"1049","Klay Thompson","Golden State Warriors","2/4/17",2016,1,10,20,"missed shot","Jump Shot","2PT Field Goal",13,"Sacramento Kings",119,61,2
"1050","Klay Thompson","Golden State Warriors","2/4/17",2016,1,5,25,"made shot","Jump Shot","3PT Field Goal",23,"Sacramento Kings",-232,33,7
"1051","Klay Thompson","Golden State Warriors","2/4/17",2016,2,10,15,"made shot","Jump Shot","2PT Field Goal",19,"Sacramento Kings",78,174,14
"1052","Klay Thompson","Golden State Warriors","2/4/17",2016,1,4,57,"missed shot","Jump Shot","2PT Field Goal",4,"Sacramento Kings",-37,18,8
"1053","Klay Thompson","Golden State Warriors","2/4/17",2016,3,2,50,"made shot","Jump Shot","3PT Field Goal",24,"Sacramento Kings",218,111,34
"1054","Klay Thompson","Golden State Warriors","2/4/17",2016,3,6,18,"made shot","Jump Shot","3PT Field Goal",23,"Sacramento Kings",-232,16,30
"1055","Klay Thompson","Golden State Warriors","2/4/17",2016,2,2,5,"made shot","Jump Shot","3PT Field Goal",22,"Sacramento Kings",-228,7,22
"1056","Klay Thompson","Golden State Warriors","2/4/17",2016,4,0,0,"missed shot","Jump Shot","2PT Field Goal",20,"Sacramento Kings",-169,111,48
"1057","Klay Thompson","Golden State Warriors","2/4/17",2016,2,7,20,"missed shot","Jump Shot","3PT Field Goal",25,"Sacramento Kings",63,247,17
"1058","Klay Thompson","Golden State Warriors","2/4/17",2016,2,8,25,"missed shot","Jump Shot","2PT Field Goal",10,"Sacramento Kings",17,106,16
"1059","Klay Thompson","Golden State Warriors","2/4/17",2016,4,3,4,"missed shot","Jump Shot","2PT Field Goal",18,"Sacramento Kings",46,180,45
"1060","Klay Thompson","Golden State Warriors","2/4/17",2016,1,6,55,"missed shot","Jump Shot","3PT Field Goal",23,"Sacramento Kings",-233,16,6
"1061","Klay Thompson","Golden State Warriors","2/4/17",2016,3,10,55,"missed shot","Jump Shot","3PT Field Goal",23,"Sacramento Kings",238,16,26
"1062","Klay Thompson","Golden State Warriors","2/4/17",2016,3,1,27,"missed shot","Jump Shot","3PT Field Goal",23,"Sacramento Kings",236,-1,35
"1063","Klay Thompson","Golden State Warriors","2/15/17",2016,2,1,20,"missed shot","Jump Shot","2PT Field Goal",18,"Sacramento Kings",123,144,23
"1064","Klay Thompson","Golden State Warriors","2/15/17",2016,4,9,18,"made shot","Jump Shot","3PT Field Goal",25,"Sacramento Kings",-16,257,39
"1065","Klay Thompson","Golden State Warriors","2/15/17",2016,3,11,43,"missed shot","Jump Shot","3PT Field Goal",25,"Sacramento Kings",-228,105,25
"1066","Klay Thompson","Golden State Warriors","2/15/17",2016,1,8,58,"made shot","Jump Shot","2PT Field Goal",18,"Sacramento Kings",12,188,4
"1067","Klay Thompson","Golden State Warriors","2/15/17",2016,2,11,22,"made shot","Jump Shot","3PT Field Goal",25,"Sacramento Kings",227,111,13
"1068","Klay Thompson","Golden State Warriors","2/15/17",2016,2,6,48,"missed shot","Jump Shot","3PT Field Goal",25,"Sacramento Kings",-115,232,18
"1069","Klay Thompson","Golden State Warriors","2/15/17",2016,2,9,32,"missed shot","Jump Shot","3PT Field Goal",24,"Sacramento Kings",87,232,15
"1070","Klay Thompson","Golden State Warriors","2/15/17",2016,3,8,24,"made shot","Jump Shot","3PT Field Goal",25,"Sacramento Kings",-204,149,28
"1071","Klay Thompson","Golden State Warriors","2/15/17",2016,2,1,56,"missed shot","Jump Shot","3PT Field Goal",25,"Sacramento Kings",-106,228,23
"1072","Klay Thompson","Golden State Warriors","2/15/17",2016,3,5,6,"made shot","Jump Shot","3PT Field Goal",30,"Sacramento Kings",-147,264,31
"1073","Klay Thompson","Golden State Warriors","2/10/17",2016,4,7,16,"missed shot","Jump Shot","3PT Field Goal",24,"Memphis Grizzlies",112,223,41
"1074","Klay Thompson","Golden State Warriors","2/10/17",2016,3,3,53,"made shot","Jump Shot","3PT Field Goal",27,"Memphis Grizzlies",181,213,33
"1075","Klay Thompson","Golden State Warriors","2/10/17",2016,1,11,40,"missed shot","Jump Shot","3PT Field Goal",22,"Memphis Grizzlies",227,-6,1
"1076","Klay Thompson","Golden State Warriors","2/10/17",2016,1,9,55,"missed shot","Jump Shot","3PT Field Goal",24,"Memphis Grizzlies",-130,213,3
"1077","Klay Thompson","Golden State Warriors","2/10/17",2016,1,10,20,"made shot","Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",192,164,2
"1078","Klay Thompson","Golden State Warriors","2/10/17",2016,3,4,18,"made shot","Jump Shot","2PT Field Goal",10,"Memphis Grizzlies",35,100,32
"1079","Klay Thompson","Golden State Warriors","2/10/17",2016,4,7,50,"made shot","Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",173,190,41
"1080","Klay Thompson","Golden State Warriors","2/10/17",2016,2,11,31,"missed shot","Jump Shot","3PT Field Goal",23,"Memphis Grizzlies",236,26,13
"1081","Klay Thompson","Golden State Warriors","2/10/17",2016,1,10,42,"made shot","Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",146,210,2
"1082","Klay Thompson","Golden State Warriors","2/10/17",2016,4,3,6,"missed shot","Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",-63,247,45
"1083","Klay Thompson","Golden State Warriors","2/10/17",2016,2,7,3,"made shot","Jump Shot","2PT Field Goal",20,"Memphis Grizzlies",204,36,17
"1084","Klay Thompson","Golden State Warriors","2/10/17",2016,4,9,8,"missed shot","Jump Shot","2PT Field Goal",21,"Memphis Grizzlies",127,178,39
"1085","Klay Thompson","Golden State Warriors","2/10/17",2016,4,11,8,"made shot","Jump Shot","3PT Field Goal",27,"Memphis Grizzlies",110,247,37
"1086","Klay Thompson","Golden State Warriors","2/10/17",2016,2,8,52,"missed shot","Jump Shot","2PT Field Goal",20,"Memphis Grizzlies",123,170,16
"1087","Klay Thompson","Golden State Warriors","2/10/17",2016,3,8,18,"missed shot","Jump Shot","3PT Field Goal",23,"Memphis Grizzlies",233,-11,28
"1088","Klay Thompson","Golden State Warriors","3/18/17",2016,2,7,17,"made shot","Jump Shot","2PT Field Goal",14,"Milwaukee Bucks",132,62,17
"1089","Klay Thompson","Golden State Warriors","3/18/17",2016,4,8,42,"missed shot","Jump Shot","2PT Field Goal",16,"Milwaukee Bucks",-119,120,40
"1090","Klay Thompson","Golden State Warriors","3/18/17",2016,2,8,5,"missed shot","Jump Shot","3PT Field Goal",24,"Milwaukee Bucks",91,232,16
"1091","Klay Thompson","Golden State Warriors","3/18/17",2016,3,7,7,"missed shot","Jump Shot","3PT Field Goal",25,"Milwaukee Bucks",191,164,29
"1092","Klay Thompson","Golden State Warriors","3/24/17",2016,4,9,32,"missed shot","Jump Shot","2PT Field Goal",13,"Sacramento Kings",-47,124,39
"1093","Klay Thompson","Golden State Warriors","3/24/17",2016,3,8,47,"missed shot","Jump Shot","2PT Field Goal",22,"Sacramento Kings",197,115,28
"1094","Klay Thompson","Golden State Warriors","3/24/17",2016,3,11,43,"missed shot","Jump Shot","2PT Field Goal",19,"Sacramento Kings",89,178,25
"1095","Klay Thompson","Golden State Warriors","3/24/17",2016,1,5,9,"missed shot","Jump Shot","3PT Field Goal",27,"Sacramento Kings",-7,277,7
"1096","Klay Thompson","Golden State Warriors","3/24/17",2016,2,1,19,"missed shot","Jump Shot","3PT Field Goal",26,"Sacramento Kings",194,178,23
"1097","Klay Thompson","Golden State Warriors","3/24/17",2016,3,6,53,"missed shot","Jump Shot","3PT Field Goal",24,"Sacramento Kings",177,175,30
"1098","Klay Thompson","Golden State Warriors","3/24/17",2016,2,8,7,"missed shot","Jump Shot","3PT Field Goal",24,"Sacramento Kings",-149,199,16
"1099","Klay Thompson","Golden State Warriors","3/24/17",2016,4,11,15,"missed shot","Jump Shot","2PT Field Goal",13,"Sacramento Kings",-61,115,37
"1100","Klay Thompson","Golden State Warriors","3/24/17",2016,3,8,1,"missed shot","Jump Shot","2PT Field Goal",4,"Sacramento Kings",-14,38,28
"1101","Klay Thompson","Golden State Warriors","3/24/17",2016,2,11,4,"missed shot","Jump Shot","2PT Field Goal",17,"Sacramento Kings",102,146,13
"1102","Klay Thompson","Golden State Warriors","3/31/17",2016,4,10,16,"made shot","Jump Shot","3PT Field Goal",23,"Houston Rockets",-232,56,38
"1103","Klay Thompson","Golden State Warriors","3/31/17",2016,4,8,47,"missed shot","Jump Shot","3PT Field Goal",30,"Houston Rockets",-74,296,40
"1104","Klay Thompson","Golden State Warriors","3/31/17",2016,1,0,4,"missed shot","Jump Shot","3PT Field Goal",25,"Houston Rockets",145,208,12
"1105","Klay Thompson","Golden State Warriors","3/31/17",2016,1,6,43,"missed shot","Jump Shot","3PT Field Goal",26,"Houston Rockets",81,257,6
"1106","Klay Thompson","Golden State Warriors","3/31/17",2016,2,6,0,"missed shot","Jump Shot","2PT Field Goal",11,"Houston Rockets",97,70,18
"1107","Klay Thompson","Golden State Warriors","3/31/17",2016,1,9,11,"missed shot","Jump Shot","3PT Field Goal",24,"Houston Rockets",-240,-11,3
"1108","Klay Thompson","Golden State Warriors","3/31/17",2016,2,10,55,"missed shot","Jump Shot","2PT Field Goal",18,"Houston Rockets",110,154,14
"1109","Klay Thompson","Golden State Warriors","3/31/17",2016,3,9,59,"made shot","Jump Shot","3PT Field Goal",25,"Houston Rockets",141,210,27
"1110","Klay Thompson","Golden State Warriors","12/17/16",2016,1,3,53,"missed shot","Jump Shot","3PT Field Goal",26,"Portland Trail Blazers",94,247,9
"1111","Klay Thompson","Golden State Warriors","12/17/16",2016,3,8,13,"made shot","Jump Shot","3PT Field Goal",25,"Portland Trail Blazers",215,129,28
"1112","Klay Thompson","Golden State Warriors","11/19/16",2016,1,0,6,"missed shot","Jump Shot","2PT Field Goal",16,"Milwaukee Bucks",-168,0,12
"1113","Klay Thompson","Golden State Warriors","11/19/16",2016,3,10,25,"missed shot","Jump Shot","3PT Field Goal",29,"Milwaukee Bucks",-207,210,26
"1114","Klay Thompson","Golden State Warriors","11/19/16",2016,3,0,17,"made shot","Jump Shot","2PT Field Goal",12,"Milwaukee Bucks",120,-15,36
"1115","Klay Thompson","Golden State Warriors","11/19/16",2016,1,9,52,"missed shot","Jump Shot","2PT Field Goal",13,"Milwaukee Bucks",133,-26,3
"1116","Klay Thompson","Golden State Warriors","11/19/16",2016,3,5,10,"made shot","Jump Shot","3PT Field Goal",25,"Milwaukee Bucks",-230,115,31
"1117","Klay Thompson","Golden State Warriors","11/19/16",2016,2,2,58,"missed shot","Jump Shot","3PT Field Goal",25,"Milwaukee Bucks",220,131,22
"1118","Klay Thompson","Golden State Warriors","11/19/16",2016,3,9,47,"made shot","Jump Shot","3PT Field Goal",26,"Milwaukee Bucks",130,234,27
"1119","Klay Thompson","Golden State Warriors","11/19/16",2016,4,8,10,"made shot","Jump Shot","3PT Field Goal",24,"Milwaukee Bucks",207,139,40
"1120","Klay Thompson","Golden State Warriors","11/19/16",2016,1,0,2,"missed shot","Jump Shot","3PT Field Goal",25,"Milwaukee Bucks",197,154,12
"1121","Klay Thompson","Golden State Warriors","11/19/16",2016,2,9,58,"missed shot","Jump Shot","2PT Field Goal",20,"Milwaukee Bucks",-135,149,15
"1122","Klay Thompson","Golden State Warriors","11/19/16",2016,3,6,18,"missed shot","Jump Shot","3PT Field Goal",25,"Milwaukee Bucks",101,237,30
"1123","Klay Thompson","Golden State Warriors","11/19/16",2016,1,9,7,"missed shot","Jump Shot","3PT Field Goal",24,"Milwaukee Bucks",245,-1,3
"1124","Klay Thompson","Golden State Warriors","11/19/16",2016,3,7,11,"made shot","Jump Shot","3PT Field Goal",25,"Milwaukee Bucks",133,223,29
"1125","Klay Thompson","Golden State Warriors","11/19/16",2016,3,11,24,"made shot","Jump Shot","3PT Field Goal",26,"Milwaukee Bucks",96,242,25
"1126","Klay Thompson","Golden State Warriors","1/16/17",2016,4,8,42,"missed shot","Jump Shot","2PT Field Goal",14,"Cleveland Cavaliers",9,149,40
"1127","Klay Thompson","Golden State Warriors","1/16/17",2016,4,6,39,"made shot","Jump Shot","3PT Field Goal",25,"Cleveland Cavaliers",112,234,42
"1128","Klay Thompson","Golden State Warriors","1/16/17",2016,1,9,20,"missed shot","Jump Shot","3PT Field Goal",26,"Cleveland Cavaliers",-191,183,3
"1129","Klay Thompson","Golden State Warriors","1/16/17",2016,2,3,31,"made shot","Jump Shot","3PT Field Goal",22,"Cleveland Cavaliers",-227,36,21
"1130","Klay Thompson","Golden State Warriors","1/16/17",2016,1,7,20,"missed shot","Jump Shot","2PT Field Goal",10,"Cleveland Cavaliers",69,82,5
"1131","Klay Thompson","Golden State Warriors","1/16/17",2016,1,6,28,"made shot","Jump Shot","2PT Field Goal",17,"Cleveland Cavaliers",128,126,6
"1132","Klay Thompson","Golden State Warriors","1/16/17",2016,3,11,8,"made shot","Jump Shot","3PT Field Goal",22,"Cleveland Cavaliers",227,11,25
"1133","Klay Thompson","Golden State Warriors","1/16/17",2016,3,10,4,"missed shot","Jump Shot","3PT Field Goal",24,"Cleveland Cavaliers",-237,56,26
"1134","Klay Thompson","Golden State Warriors","1/25/17",2016,2,6,5,"missed shot","Jump Shot","2PT Field Goal",14,"Charlotte Hornets",-99,111,18
"1135","Klay Thompson","Golden State Warriors","1/6/17",2016,3,6,2,"missed shot","Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",220,129,30
"1136","Klay Thompson","Golden State Warriors","1/6/17",2016,1,8,6,"missed shot","Jump Shot","2PT Field Goal",5,"Memphis Grizzlies",1,51,4
"1137","Klay Thompson","Golden State Warriors","1/6/17",2016,1,8,2,"made shot","Jump Shot","2PT Field Goal",3,"Memphis Grizzlies",-19,31,4
"1138","Klay Thompson","Golden State Warriors","1/6/17",2016,1,11,15,"missed shot","Jump Shot","2PT Field Goal",3,"Memphis Grizzlies",27,28,1
"1139","Klay Thompson","Golden State Warriors","1/25/17",2016,4,9,1,"missed shot","Jump Shot","3PT Field Goal",24,"Charlotte Hornets",63,232,39
"1140","Klay Thompson","Golden State Warriors","1/25/17",2016,1,11,41,"missed shot","Jump Shot","3PT Field Goal",24,"Charlotte Hornets",164,183,1
"1141","Klay Thompson","Golden State Warriors","1/25/17",2016,3,5,49,"made shot","Jump Shot","3PT Field Goal",25,"Charlotte Hornets",-205,146,31
"1142","Klay Thompson","Golden State Warriors","1/25/17",2016,2,7,20,"missed shot","Jump Shot","2PT Field Goal",19,"Charlotte Hornets",-138,141,17
"1143","Klay Thompson","Golden State Warriors","1/25/17",2016,2,8,50,"missed shot","Jump Shot","3PT Field Goal",24,"Charlotte Hornets",87,229,16
"1144","Klay Thompson","Golden State Warriors","1/25/17",2016,3,10,37,"missed shot","Jump Shot","3PT Field Goal",25,"Charlotte Hornets",-173,183,26
"1145","Klay Thompson","Golden State Warriors","1/25/17",2016,2,8,37,"made shot","Jump Shot","3PT Field Goal",23,"Charlotte Hornets",238,3,16
"1146","Klay Thompson","Golden State Warriors","1/25/17",2016,1,9,16,"missed shot","Jump Shot","2PT Field Goal",19,"Charlotte Hornets",-70,183,3
"1147","Klay Thompson","Golden State Warriors","1/25/17",2016,2,6,59,"missed shot","Jump Shot","3PT Field Goal",22,"Charlotte Hornets",227,26,18
"1148","Klay Thompson","Golden State Warriors","3/14/17",2016,2,6,24,"missed shot","Jump Shot","2PT Field Goal",15,"Philadelphia 76ers",-30,151,18
"1149","Klay Thompson","Golden State Warriors","3/14/17",2016,3,6,10,"missed shot","Jump Shot","2PT Field Goal",7,"Philadelphia 76ers",20,70,30
"1150","Klay Thompson","Golden State Warriors","3/14/17",2016,2,7,14,"made shot","Jump Shot","2PT Field Goal",12,"Philadelphia 76ers",87,85,17
